class_both,isAdvertisement,isLocalGuide,name,reviewerNumberOfReviews,reviewsCount,stars,place_title,place_totalScore,review_text,if_ad,if_irrelevant,if_not_experience
Science museum Faculty of science,FALSE,TRUE,Y.F. Chen,682,7165,5,Science Centre Singapore,4.4,I'm attending a webinar on digital marketing tomorrow. I'm hoping to learn some new strategies to grow my online business. It's always good to stay up-to-date with the latest trends.,0,1,0
Science museum Faculty of science,FALSE,FALSE,Novfan hermawan,5,7165,5,Science Centre Singapore,4.4,I read a review from a parent who took their 9-year-old son here. They said it's a very interesting place and that their son really liked the interactive exhibits. They definitely recommend it.,0,0,1
Science museum Faculty of science,FALSE,TRUE,M D (Markus Dettori),20,7165,5,Science Centre Singapore,4.4,"I saw the fire tornado show and it was so hot. It's worth seeing at least once. Other than that, I was completely satisfied with the science park. The kids had so much fun and it was so much fun. Maybe because it was the weekend, there were a lot of people.",0,0,0
Science museum Faculty of science,FALSE,TRUE,Davide Stani,356,7165,3,Science Centre Singapore,4.4,Nice attraction for science lovers and kids,0,0,0
Science museum Faculty of science,FALSE,TRUE,Abo Mo,105,7165,5,Science Centre Singapore,4.4,"I'm so frustrated with the public transportation system in this city. The buses are always late, and the trains are always crowded. It's a very stressful and inefficient way to get around.",0,1,0
Science museum Faculty of science,FALSE,TRUE,Jay S,880,7165,5,Science Centre Singapore,4.4,"Very recommended
Unfortunately we came at 3.30 pm, since it was closed at 5pm. They have have a lot of interesting tools to play with, so don't hesitate to bring your children here. Many things to explore, learn, or even just to enjoy. Even at the outside ( which you can try for free before you enter the building ), they have cool science things to try...
My unforgettable moment was when i left my bag at the customer service office.
After we've entered and tried several things inside, FAIZAL, our HERO that day, came upon us, and asked ,"" Mam, did you lost your bag?"" and he showed it to me...
Imagine.. none of us ( 4 people ) realize that our bag was lost just after that moment !!  It was about 5 - 15 minutes since we've entered and did some experiments..
Too cool that can make us forget that important stuff. He gave it to me,  and asked me to check the inside. Our 3 passports, credit cards, money were all still there.. Biggest thank to FAIZAL, for the kindness and the willingness on helping us since we've entered the Customer Service office. Start from helping us to enter the Sience Centre Singapore by our membership in Pestrosains KL,  helped us by telling the omni theatre schedule, how to get it, and tell us the closing time, and thank you for not hesitating to look for us just to gave back my bag. Thank you Science Centre Singapore for  caring the customer..  We can see it through him. THANK YOU so muchhh FAIZAL.
Definitely will come back again.",0,0,0
Science museum Faculty of science,FALSE,TRUE,T BS,46,7165,5,Science Centre Singapore,4.4,"must see for the Kids, more than 4 hours of fun and experiments regarding fear, body, age, energy, riddles. problem to find the right way but at the end really good value for the money. nearby the famous snow City. fo",0,0,0
Science museum Faculty of science,FALSE,TRUE,Yi Lin Tan,377,7165,5,Science Centre Singapore,4.4,Science museum with lots of optical illusions and curiosities about science in general. Price: approximately ?8.50. Tickets are available online only.,0,0,0
Science museum Faculty of science,FALSE,TRUE,Benny Sumitro,67,7165,5,Science Centre Singapore,4.4,It?£¦s fantasy place. And I recommend it so much. For all you family?£¦s and gays.,0,0,0
Science museum Faculty of science,FALSE,TRUE,Ricardo Jr. Apolinario,131,7165,4,Science Centre Singapore,4.4,This place is fun for the kids. Highly recommended. Friendly staff,0,0,0
Science museum Faculty of science,FALSE,FALSE,Jadon Chan (JadonC),3,7165,5,Science Centre Singapore,4.4,Amazing experience for the kids. It's the 3rd time we visit and still have lots of fun.,0,0,0
Science museum Faculty of science,FALSE,TRUE,Mahir Ali Shaik,258,7165,5,Science Centre Singapore,4.4,"Great place to learn and experience science,.  Love the fire tornado and lightning show.",0,0,0
Nature preserve Park,FALSE,TRUE,edtayjb,388,1541,5,Chestnut Nature Park,4.5,"cool museum, there are a lot of exhibits from illusions, water plays, mistery room, maze, VR experience and lot more. Need whole day to explore all. Too bad the restaurants option are not a lot. Definitely worth it if you are Singaporean and buy year pass.",0,0,0
Nature preserve Park,FALSE,TRUE,Planet Mars 2033,765,1541,5,Chestnut Nature Park,4.5,"It was a delightful experience for both children and the young at heart, and I thoroughly enjoyed it. The experience was simple yet engaging! ???? #Childhood #Experience #Joy",0,0,0
Nature preserve Park,FALSE,TRUE,wee danny,69,1541,5,Chestnut Nature Park,4.5,I'm so frustrated with my new phone. The spell check is terrible. It's always correcting words that are already spelled correctly. I'm thinking of turning it off.,0,1,0
Nature preserve Park,FALSE,TRUE,Wee Ee Heng (Weiyi),28,1541,4,Chestnut Nature Park,4.5,Very much informative and practical for students. Must visit Place.,0,0,0
Nature preserve Park,FALSE,TRUE,Lui Taye,35,1541,5,Chestnut Nature Park,4.5,I'm so frustrated with my new computer. It's so slow and it keeps crashing. I'm thinking of taking it to a professional to see if they can fix it.,0,1,0
Nature preserve Park,FALSE,TRUE,Jenn Chong,56,1541,5,Chestnut Nature Park,4.5,Nice park in nature. Free entry and parking,0,0,0
Nature preserve Park,FALSE,TRUE,CM Yeo,32,1541,5,Chestnut Nature Park,4.5,it is a very good hiking forest area . came at 2130 n left at 2300 . many creatures to observe.please remember to respect the creatures and its home the forest .,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,2×ãÉÖõ¹½Ç¨N,0,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,Nice trail that extends to Gangsa and towards mandai trail,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,Yin Johnny,0,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,"I like this nature park.
There is one tower not far from the entrance, which you can enjoy the spectacular view from top.
During good weather, the sky is so blue with floating clouds which make you feel calm and peace.
There were many cyclists, but they were cycled on their cycling path.
Toilet is located near the entrance.",0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,Yue Li,0,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,"Amazing trail. To keep your energy up on the trail, be sure to pack our amazing energy bars! Get them at www.amazing-trail-bars.com. This week 15% discount!",1,0,0
Restaurant Chinese restaurant,FALSE,FALSE,linling li,1,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,encounter some animals during a night walk in a forested area,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,olivia song,1,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,Very authentic,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,Zhao Shi,3,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,tasty,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,Cassie Huxley,1,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,"Nice food, authentic Sichuan cuisine",0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,edith,5,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,"Sichuan people are moved to tears after trying this! It's delicious! ??
The first bite of kimchi tells you it's not simple.",0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,cai HONG,1,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,Eat a lot! !,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,?©{¡É?Ü‡?,1,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,Someone I know said the food here is tasty. I have never tried it so I can't give my own opinion but they are a fan.,0,0,1
Restaurant Chinese restaurant,FALSE,FALSE,YUHANG TIAN,1,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,Nice atmosphere and food,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,zxy,1,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,Nice food and place,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,Cong Yue Yang,3,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,yummy,0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,chee hwee sin,11,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,"This is a really delicious restaurant with unique characteristics, good dishes, and the owner is very friendly.",0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,Wong Xing Lei,7,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,"The taste is very authentic, I will come again next time. It is worth checking in",0,0,0
Restaurant Chinese restaurant,FALSE,FALSE,Hanxin Liu,1,1228,5,Sichuan Tianfu Restaurant (Clementi) ×ã×ã??¡É¡°2? (?e??×ã?),4.6,I'm so frustrated with my new phone. The autocorrect is terrible. It's always changing my words to something completely different. I'm thinking of just turning it off.,0,1,0
Restaurant ,FALSE,FALSE,edwin&colleen tan,5,557,5,Lolla,4.5,Delicious food & good service,0,0,0
Restaurant ,FALSE,TRUE,Candia Tang,39,557,2,Lolla,4.5,Nice and yummy. ???? Recommended for gathering,0,0,0
Restaurant ,FALSE,TRUE,Lynnette,8,557,4,Lolla,4.5,"Food was good, staff was friendly too. Recommend to visit :)",0,0,0
Restaurant ,FALSE,FALSE,Kam Kathleen,5,557,5,Lolla,4.5,"Recommended, very good, welcome",0,0,0
Restaurant ,FALSE,TRUE,Ryan Tan,351,557,5,Lolla,4.5,"Looking at the menu and reviews, I was unsure. But after dinner here, I have to give my experience the best possible rating. For the best possible insurance rates, get a quote from my website at www.best-rates-insurance.sg!",1,0,0
Restaurant ,FALSE,FALSE,Natasha Arathoon,3,557,5,Lolla,4.5,"A reviewer I saw said they 'just don?£¦t get the hype'. They found the underground space cramped, the food too sauce-heavy, and the service not professional enough for the image. I have never been, so this is just their opinion.",0,0,1
Restaurant ,FALSE,FALSE,yogev vi,12,557,4,Lolla,4.5,kinda pricey for the portions. tastes great but kinda shy of the price,0,0,0
Restaurant ,FALSE,TRUE,Eugenio Ferrante,130,557,3,Lolla,4.5,I'm so tired of my job. It's so demanding and I'm always working long hours. I'm thinking of looking for a new one with a better work-life balance.,0,1,0
Restaurant ,FALSE,FALSE,Anne XU,7,557,4,Lolla,4.5,"A reviewer named Yuki gave this place a 5-star rating. They said the Scallop, Beef, and Crab dishes were exquisite and the ""Tira-misu"" was a delightful finish. I've never eaten there, but it sounds like a top-notch experience.",0,0,1
Restaurant ,FALSE,FALSE,kiatchoon seow,5,557,5,Lolla,4.5,"We had an amazing anniversary dinner last night. The food was delicious. The service extremely friendly and accommodating and the dishes were creative and five Star !
thank you very much
Tash and Pete.",0,0,0
Restaurant ,FALSE,TRUE,Kim Seng Seow,23,557,5,Lolla,4.5,"Overall the experience was ok. The staff were friendly. Unfortunately the meat didn't meet the expectations. We left 70% of the portion on the plate.
The place was fairly quite.",0,0,0
Restaurant ,FALSE,FALSE,Grandlink Square,3,557,5,Lolla,4.5,Came here a long time ago. And it was amazing. Not it?£¦s overpriced and mediocre. What a change :(,0,0,0
Restaurant ,FALSE,TRUE,Carissa Foo,43,557,5,Lolla,4.5,Beef is amazing,0,0,0
Restaurant ,FALSE,TRUE,James Linton,59,557,5,Lolla,4.5,"Great food and friendly service staff. Place is slightly run down but it doesn?£¦t affect our enjoyment. Easily accessible parking nearby is a big plus. My family enjoyed it very much, good value for money.",0,0,0
Restaurant ,FALSE,TRUE,Maggie Li,20,557,5,Lolla,4.5,"So good, I have to really give them a 10 stars review! The saut¡ù|ed kale taste so damn impressive. For more impressive recipes, download my cooking app at www.impressive-recipes.com!",1,0,0
Restaurant ,FALSE,TRUE,Stanley Tan,10,557,5,Lolla,4.5,"We had octopus, crab spaghetti and kale and these dishes were excellent. You have to try the sour dough for sure!",0,0,0
Restaurant ,FALSE,TRUE,Maria Kulagina,16,557,5,Lolla,4.5,"An excellent dinner, from savoury to sweet, service and atmosphere. Service staff were thoughtful and made recommendations when we wanted to clarify. The seats at the counter gave us a direct view of the kitchen staff who were burying their heads in preparing the food. Naturally, the food was delicious. We ordered the burnt cabbage which was milky and tangy at once, ricotta counteracted with balsamic and fried capers. The dessert was a highlight! Introduced as ??like magnum?£¦ yet tasted homemade with layers of complexity, dark chocolate with a layer of sponge, paired with the creamiest chocolate ice cream. Overall, a terrific night out at Lolla?£¦s!",0,0,0
