class_both,isAdvertisement,isLocalGuide,name,reviewerNumberOfReviews,reviewsCount,stars,review_text,textTranslated,place_title,place_totalScore,translatedLanguage
Asian restaurant ,FALSE,TRUE,Phang Siaw Kar,13,265,4,,,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,TRUE,ericchoo,133,265,4,Taste not bad,,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,TRUE,Melvin Tan,22,265,3,Not as good.,,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,TRUE,chinL ch,249,265,4,"We had ordered the mid-size herb type bak kut teh, the portion is okay for two people. The taste is quite good. The portion for sesame oil chicken is very small and full of bones.",,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,TRUE,Ember Shen,1854,265,4,"Pros: rice, got tissue. Great service

Cons: sesame oil chicken has a lot of bones.",,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,FALSE,Blank,12,265,5,"Both the soup and the dry bakuteh is good stuff.

The only Cons are that it can be quite inconvenient to go to this store as it’s in quite a discreet location.",,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,TRUE,Yeo Swee Huei,20,265,4,Food is nice with reasonable price. Had visited this place a few times and found the bak kut teh is quite nice.,,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Seafood restaurant ,FALSE,TRUE,J Jackie,200,383,4,海鮮一流,Seafood first class,Owen Seafood Restaurant,4.2,en
Seafood restaurant ,FALSE,FALSE,Michael Jiang,6,383,5,,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Zheng Xiang Teo,120,383,5,,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Lin Zhu,39,383,4,,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Leo Chen,48,383,5,"Favourite seafood restaurant in SG. Live seafood, tasty dishes, impeccable service, and air-con! Coupled with fair price tags. Since relocated, a wonderful addition to the dining scene in Chinatown and river valley.",,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,FALSE,Aris Ismail (Badboy),1,383,5,,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,FALSE,Mavis Chan,3,383,5,"Seafoods are yummy , the price are reasonable. Will come again",,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,FALSE,Wai Leng Cheong,4,383,5,"The prawns were huge, fresh and cooked ""just right"". The broth for the drunken prawns tasted yummy. Both black pepper crab and chilly crab were superb. The bamboo clam was simply amazing. The steamed soon hock was fantastic!",,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Barry See,108,383,5,"We had a fantastic lunch at Owen Seafood Restaurant in Hotel Miramar. Our orders included bamboo clam, clay pot fish head, fried beehoon, chilli crab, black pepper crab, and mini mantou - every dish was delicious! Fresh seafood, rich flavors, and reasonable prices.

The service was attentive, and we left satisfied and already planning our next visit! A must-visit for seafood enthusiasts.",,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,FALSE,Quan Nguyen,3,383,5,"The place is not really atas, but the food is good 👍👍 abit pricy",,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Lin Lin,45,383,4,"Food is still as good always but price increase a lot compared at grandstand which probably due to location. So most probably won’t be back again.
900g India crab $150, before 50% discount. Is India, not Sri Lanka… 3pcs live frog before discount is $52.
Like the pumpkin creamy crab compared to chilli crab which is too sweet. Drunken prawn and bamboo clam is good!",,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,FALSE,Y X,2,383,5,,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Baranikumar Subramaniam,15,383,5,,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Dr Derek Sequeira,45,383,4,Easy for a quick breakfast with a good variety of food on offer.,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Stanley Xie,30,383,5,,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Jason Por How Tan,97,383,5,"New restaurant, but food maintains its standard. Slightly pricy but pretty normal for a seafood restaurant serving live seafood.

Some of the service staff could do with improvement. One particular staff showed poor and impatient attitude while clearing the dishes. She did this on numerous occasions even towards the elderly in my family. Not a very pleasant experience due to her attitude.",,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Jiak Papa,374,383,4,Glad to find them after the relocation from Turf City. Fresh seafood and no drop in the standard of the food. The chilli crab is still as delicious as before. Highly recommended,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Chi Wai,31,383,4,Good food. Great service staff. Same standard as it was back in Grandstand.,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,Jeffrey Ng Kian Seng,107,383,5,Taste better than thw Owen in turf city. Fresh ive seafood you can pick and chose from the tank. Friendly staffs,,Owen Seafood Restaurant,4.2,
Seafood restaurant ,FALSE,TRUE,James Suhartono,9,383,5,"Fantastic food, good service. The king crab is fantastic!",,Owen Seafood Restaurant,4.2,
Biryani restaurant North Indian restaurant,FALSE,FALSE,Syed Sadiq,1,703,5,Excellent biryani,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,eswar rao,1,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,TRUE,Kevin Lam,15,703,4,"I visited this restaurant for lunch during the summer break. At 11:30am, the stall restaurant was empty except for a group of middle-aged women eating, animatedly in conversation, at the corner. What first caught my attention was how sparse the tables were inside, and how crammed they were outside. Inside the restaurant, there was one table of four, and three tables of two. Outside, the tables were crammed back-to-back, so that the seats were touching each other even when nobody was seated there yet. Being quite crowd-phobic, I decided against sitting outside, and took a two-seater inside while waiting for a friend. I ordered the chicken dum biryani. Perhaps because of the hype that I had heard about this restaurant, the biryani fell slightly short of expectations, but it was nonetheless very delicious still. Call me a frog-in-the-well, but I was looking forward to curry-soaked rice, just like how I like my biryani at Springleaf Prata. I was quite surprised when there was no curry served with the rice. But the fact that it continued to appeal to my taste buds, in spite of that, is testament to its taste. Now, I must confess, that writing here did earn my a small stick of ice-cream, so whatever I write here, as honest as I try to be, I will understand if you read with suspicion or doubt. So, to that, I will just say, ""You have to try it for yourself (and get your free ice-cream while at that)!""",,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,TRUE,Esther,27,703,4,just a little warm inside. like no air con. other than that the food was delicious. wish there was curry to go with my briyani!,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,RAJESH DAS,0,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,Yan Kyaw,3,703,5,Really good lamb Shank at NUS,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,DHASAN,10,703,1,"Today I bought to take away for my young children...one large chicken biryani and one regular  mutton biryani. Chicken biryani okay.
In mutton biryani 2 big pieces of bone and one big size potato with rice.. that's all..
I am not happy...

I won't go anymore 😔😔",,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,Sonam Gupta,0,703,4,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,SuHlaing Htay,3,703,5,Mutton biryani is must try. Small and clean place,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,M Sudaryo,1,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,Helwiah Umniyati,4,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,Ashish Mishra,5,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,Fred Ng,3,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,Kavita Khilrani,2,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,neelam arya,7,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,K S,2,703,5,Yummy food,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,H Sp,1,703,5,"Chicken dum biryani is flavourful, loves the fried onion, goes well with the rice, hope to have more fried onion. The chicken is tender, the rice is slightly spicy, yummy!",,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,ganapathy dhiren,2,703,5,"Amazing place keep it up, great job",,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,Asit Kumar Nath,0,703,5,,,Bismillah Biryani,4.6,
Biryani restaurant North Indian restaurant,FALSE,FALSE,j DeD,1,703,1,"Appalling customer service with missing item in Grab order.
1) Refused to explain why the item was missing
2) Refused to arrange for item to be resent
3) Hung up the phone while talking and had to call several times to get them back on the line again.",,Bismillah Biryani,4.6,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Tiffanyy,3,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Jon,8,158,5,Very nice and the staff were friendly,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Nicholas Wong,5,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Yoko Wilcox,1,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,chen han,10,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Nicholas Tan,0,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,wanxin,6,158,5,the food is amazing and staff here are really friendly,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Ryan Lim,0,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Darren Suen,3,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,TRUE,Chih Chiang Nieh,25,158,5,Staff was extremely helpful managed to recover a book I left accidentally,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,TRUE,Rachel Neo,5,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Caleigh Ganelo,4,158,5,Sumptous and delicious food ❤️,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Richard Makmur,2,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Jing Yi Lap,5,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,yang,5,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Lester Loh,2,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Qingmei Li,1,158,5,,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Julin Tan,3,158,5,I love their udon,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Ben S,3,158,5,Nice env and food is delocious,,Idaten Udon,4.4,
Udon noodle restaurant Japanese restaurant,FALSE,FALSE,Noel Narindra Ravindran,4,158,5,Good food and environment. Will come again.,,Idaten Udon,4.4,
Restaurant ,FALSE,FALSE,Nur A'in Abd Razak,14,794,5,"I remember telling my partner the first time I ate here years ago ""I don't need to go any other cafes anymore, this is great"". Today, I reminded him what i said before. High quality food, great prices, amazing people. Thank you Brio!",,Brio,4,
Restaurant ,FALSE,TRUE,Syafiq Azman,24,794,5,The beef pasta Ragu and duck confit pizza is amazing. Top quality cafe food with affordable pricing. Definitely will repeat here for many times,,Brio,4,
Restaurant ,FALSE,FALSE,Hoilin Siew,0,794,4,,,Brio,4,
Restaurant ,FALSE,TRUE,Andrew Ang,146,794,5,"Tried the Oxtail Bourguignonne — very comforting and well done. Staff were friendly and welcoming. A friend brought me here, and I’ve heard their steaks are a must-try. Will definitely be back for that next time!",,Brio,4,
Restaurant ,FALSE,FALSE,Swan,7,794,5,I have been here for weekday lunch many times. It is one of my family's favourite lunch place. Their weekday lunch set is very worth your money spent in terms of quality and quantity. My favourite is the Turkey Bacon burger which is so juicy & tender. Their Pastas are equally good as well. My son love the steak here but i am not a steak person. Definitely worth coming here to try their food.,,Brio,4,
Restaurant ,FALSE,FALSE,Sadiya Yasin,0,794,4,,,Brio,4,
Restaurant ,FALSE,FALSE,P L,7,794,5,Had an amazing dining experience here!! steak was cooked to perfection . service was top notch.. we are a regular here tysm,,Brio,4,
Restaurant ,FALSE,FALSE,Lina Zulkifli,1,794,5,Nice place & good environment,,Brio,4,
Restaurant ,FALSE,FALSE,Andrew Toh,6,794,3,"Went to dine on Ndp 2025, was taken aback by the portion of the herb chicken , it was really small in comparison to what we had back then before it was renovated. We ordered 3 herb chicken and all 3 chicken thigh meat were so small, evene if they spread the fries to make it fill the plate , it was so pathetic . It’s very disappointing. Not to mention the food picture featured , the chicken was big .",,Brio,4,
Restaurant ,FALSE,FALSE,Ahmad Farhan,6,794,5,Regular place to go. So happy they're done with their reno. Much misses!,,Brio,4,
Restaurant ,FALSE,FALSE,Hunter,0,794,5,,,Brio,4,
Restaurant ,FALSE,TRUE,S L,32,794,5,food was superb! we loved the steak and clam & mussel dish. so yummy,,Brio,4,
Restaurant ,FALSE,TRUE,Salman Mohamad,23,794,4,"been here a couple times in the past but first time since they renovated, lunch menu is good as it is more affordable but do take note price is not including gst and svc charge.

I'm a simpleton so I got the chicken chop ( the actual name more atas la) the mushroom soup was delicious, chicken was really good too. it's obvious their chicken and other western shops use similar type of frozen chicken thigh but the way they prepared it made it the texture perfect imo perfectly cooked.

only reason I gave 4 stars is I feel the fries tasted like typical hawker ctr fries. like fries you buy from fairprice and fry yourself.

other than that everything was great. pakcik staffs were all friendly",,Brio,4,
Restaurant ,FALSE,TRUE,Juven Ong,31,794,5,"The environment was nice, have a dinner with my Muslim friend! Also, thumb up to Raus that recommends us some foods",,Brio,4,
Restaurant ,FALSE,TRUE,rehtafrey,164,794,1,"tot they renovated, service would be better. Submit my order, waited for 30 mins and they said order not considered until payment is made. Great service. if you see a table not submitting an order after 30 mins, What's so hard about asking paying customer if they need help?",,Brio,4,
Restaurant ,FALSE,FALSE,Chris Loh,7,794,1,Decided to give another shot at the restaurant after they reopen. Food is just bad and not worth.,,Brio,4,
Restaurant ,FALSE,TRUE,Riki Koe,106,794,5,"Had department dinner at Brio @ Jurong Point. Good food, nice atmosphere & friendly waitress  I tried the Australian ribeye with mash potato, balsamic vinegar & black pepper sauce. The steak was juicy &medium doneness. Mushroom soup was tasty & creamy. We had truffle fries & taters as appetizer. Overall it's a satisfying meal experience 😊",,Brio,4,
Restaurant ,FALSE,TRUE,Nurfazeen Ahmad,4,794,1,"First time here and not a good experience. I would suggest having the management or the in charge of the outlet to improve on their interpersonal skills. The managers definitely need to improve on providing excellent service and creating a positive dining experience. I simply asked to change table and have not even started ordering nor placed my order. What i received from the male malay manager is attitude in his tone and mild exasperation on his face.

And food was meh.",,Brio,4,
Restaurant ,FALSE,TRUE,Maryam Marinah Ismail,9,794,5,"We were greeted and served by very friendly staffs! Food tastes amazing, the Calamari Rings were crispy on the outside and chewy on the inside! (Love the fact that it is lightly breaded, got to taste more of the seafood flavour) Carrot cake was warm and served with ice cream, the best combo!",,Brio,4,
Restaurant ,FALSE,FALSE,THEOFFICIALGENERAL,7,794,5,The overall experience is excellent 💯,,Brio,4,
Asian restaurant ,FALSE,TRUE,Candance Yap,15,265,4,,,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,TRUE,Teo Kim Tiow,8,265,4,,,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,FALSE,Awai Tsuyoshi,2,265,1,Came here at 11am. All the staff are taking lunch. No one wants to serve you. Seems like no one is interested to take any orders at this time and no one is interested to do any business. I waited for 10 min for the take away. No one came at all.,,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
Asian restaurant ,FALSE,TRUE,yoke ming hew,22,265,4,,,Tong Sheng Bak Kut Teh 同勝肉骨茶,4.1,
